,acousticness,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,p_creator,p_mood,p_name,speechiness,tempo,time_signature,valence
3810,0.163,0.61,285000,0.525,3As9CmgGJakuyTqtXTlFHg,0.832,4,0.11,-13.066,0,Spotify,calm,Chill Tracks,0.0479,119.986,4,0.0379
3811,0.0938,0.683,269037,0.826,3fZo9f1RF24iMVBaC6fAiA,0.762,6,0.14,-7.726,0,Spotify,calm,Chill Tracks,0.0409,123.04,4,0.182
3812,0.00671,0.465,217931,0.885,0bqJDrb7zRLOiCnUm7MXZW,0.000377,7,0.139,-2.284,1,Spotify,calm,Chill Tracks,0.0601,173.974,4,0.0539
3813,0.0785,0.514,204533,0.733,3JrMXGfyYUlBNKrHe99Csy,0.244,2,0.37,-6.056,1,Spotify,calm,Chill Tracks,0.0332,114.978,4,0.0977
3814,0.838,0.539,198405,0.704,65YyjJx1nqp0MCFJw20RkR,0.0207,7,0.128,-3.381,0,Spotify,calm,Chill Tracks,0.075,204.04,4,0.195
3815,0.609,0.71,176308,0.735,1HKy1dIWhAalbTCyyYR8kZ,0.961,10,0.109,-9.098,0,Spotify,calm,Chill Tracks,0.0474,115.998,4,0.156
3816,0.0108,0.601,349706,0.609,2MnAs40kO1izWTF63MW5uM,0.757,2,0.249,-11.795,1,Spotify,calm,Chill Tracks,0.0428,101.973,4,0.0671
3817,0.235,0.474,341476,0.731,5eSpXdMMcdQoLNaAnqrX7g,0.00536,0,0.223,-5.582,1,Spotify,calm,Chill Tracks,0.0406,135.056,4,0.0876
3818,0.167,0.734,300067,0.554,2R3GqU7JBAscpMIjFL3uzC,0.854,11,0.083,-11.621,1,Spotify,calm,Chill Tracks,0.0427,113.001,4,0.775
3819,0.626,0.633,130370,0.333,0nQ7GqFn1SIrYY4KZb2h7u,0.346,7,0.116,-13.933,1,Spotify,calm,Chill Tracks,0.0646,81.015,4,0.574
3820,0.000849,0.717,360938,0.735,6EnPyvqP5yPZU0ra3JzJGe,0.858,0,0.141,-9.345,1,Spotify,calm,Chill Tracks,0.0424,120.02,4,0.0962
3821,0.565,0.191,225207,0.563,05INdkUo3Fw9ojWbyuMOsR,0.0061,4,0.17,-7.472,1,Spotify,calm,Chill Tracks,0.0344,146.287,4,0.0541
3822,0.19,0.597,210000,0.451,1CPfcxZSA4scOgRq8hVBW4,3.71E-06,1,0.16,-8.252,1,Spotify,calm,Chill Tracks,0.028,125.108,4,0.246
3823,0.613,0.538,168000,0.605,6X566Loc41bs9p62tcQDqM,2.26E-05,10,0.0865,-9.542,1,Spotify,calm,Chill Tracks,0.0496,99.988,4,0.127
3824,0.0292,0.789,209872,0.519,61m6aeqYw9pI9OlqMGZQH7,0.0108,7,0.0906,-10.825,0,Spotify,calm,Chill Tracks,0.059,97.01,4,0.575
3825,0.054,0.736,273592,0.805,1MTFfPPSCT4QisOteOn0xv,0.434,11,0.39,-11.702,0,Spotify,calm,Chill Tracks,0.0582,99.976,4,0.0799
3826,0.0658,0.407,197333,0.722,6HoXpEnhzeDpz7gYgGaYF0,0,6,0.115,-5.44,1,Spotify,calm,Chill Tracks,0.094,88.017,4,0.392
3827,0.00235,0.835,320280,0.828,3aK1KXKA07ZQ0Nwzhf88ia,0.743,4,0.0602,-4.512,0,Spotify,calm,Chill Tracks,0.0949,107.995,4,0.178
3828,0.0657,0.654,274750,0.951,5yGbBAF50uvDt9qQzQsuX7,0.822,6,0.37,-6.957,0,Spotify,calm,Chill Tracks,0.0401,119.978,3,0.295
3829,0.00432,0.596,272357,0.764,7kjSUj8koP3ZcxRRbos65h,0.481,8,0.0832,-11.47,0,Spotify,calm,Chill Tracks,0.0437,112.985,4,0.0386
3830,0.944,0.5,175827,0.471,6No1iyh21ROzdBkxGWqhmQ,0.889,10,0.14,-14.374,0,Spotify,calm,Chill Tracks,0.0476,92.771,4,0.152
3831,0.186,0.733,270244,0.5,5KdnkKcfkKMTY3QxUyihQP,0.889,8,0.148,-11.465,1,Spotify,calm,Chill Tracks,0.0555,123.006,4,0.313
3832,0.0636,0.81,264471,0.414,2adyA8Y7nOv2XHOzwdAv7K,0.399,10,0.0261,-10.735,0,Spotify,calm,Chill Tracks,0.0796,117.601,4,0.444
3833,0.491,0.51,221033,0.526,1s4EgXJeieZb1D6p4nSJ8A,0.429,0,0.076,-10.458,1,Spotify,calm,Chill Tracks,0.0349,105.011,4,0.0383
3834,0.0143,0.689,242432,0.827,4I3CCa5rzagw4Wh3LCuMrg,0.839,4,0.396,-8.345,1,Spotify,calm,Chill Tracks,0.0434,123.002,4,0.131
3835,0.0115,0.659,230533,0.752,6vkFCzPmJ3beYG0zeevdmX,0.00256,3,0.128,-6.239,0,Spotify,calm,Chill Tracks,0.0312,124.016,4,0.248
3836,0.0533,0.672,241041,0.647,50pEs4BEQlgoZo6rKHNtEA,0.0932,1,0.122,-6.264,1,Spotify,calm,Chill Tracks,0.0314,99.994,4,0.237
3837,0.572,0.597,320700,0.479,1RNRio2gZtbWBrJItNzvAE,0.924,11,0.131,-10.665,0,Spotify,calm,Chill Tracks,0.0312,99.998,4,0.393
3838,0.0375,0.612,304670,0.903,0sKRKyoxV8K4evaaJKCNat,0.899,6,0.179,-5.487,0,Spotify,calm,Chill Tracks,0.0381,119.983,4,0.491
3839,0.4,0.603,236719,0.533,0OidLNIUhWSBX2UEXbaqQS,0,0,0.124,-6.742,1,Spotify,calm,Chill Tracks,0.0832,128.037,4,0.282
3840,0.000275,0.719,324000,0.741,56Dv87Nbnwx9TLMxUkYbLG,0.172,11,0.0448,-10.732,0,Spotify,calm,Chill Tracks,0.0455,120.01,4,0.951
3841,0.662,0.572,247373,0.409,4d4OJTq2Yl7TyiuGMLxa1h,0.296,3,0.125,-11.384,1,Spotify,calm,Relx and Unwind,0.0377,129.983,4,0.351
3842,0.857,0.597,202107,0.346,6H9Bc39zoXOUhzl5QJb3KQ,0.0189,0,0.123,-11.023,0,Spotify,calm,Relx and Unwind,0.025,103.985,4,0.428
3843,0.729,0.492,194907,0.841,4FwaJmXeZxr1096KItcUQq,0.00027,0,0.101,-9.181,0,Spotify,calm,Relx and Unwind,0.0904,177.869,4,0.313
3844,0.61,0.519,231760,0.515,0iWUW8UNkmyUa8Aa6anow6,5.66E-05,5,0.107,-9.448,1,Spotify,calm,Relx and Unwind,0.031,80.329,4,0.714
3845,0.766,0.571,129464,0.399,3HAgxyWGeJtIVabS2mTREt,0.0146,4,0.0926,-11.919,1,Spotify,calm,Relx and Unwind,0.0364,141.922,4,0.611
3846,0.929,0.579,219093,0.415,4JKHACLkotsxdKNF9vJYOS,0.0018,7,0.671,-11.599,1,Spotify,calm,Relx and Unwind,0.0397,102.713,4,0.42
3847,0.943,0.375,336613,0.304,4fbvXwMTXPWaFyaMWUm9CR,0.303,1,0.126,-14.52,1,Spotify,calm,Relx and Unwind,0.0302,147.989,4,0.147
3848,0.822,0.499,236618,0.229,1GIBQJItFW5tFPrilr6M6o,4.59E-06,11,0.0914,-9.642,1,Spotify,calm,Relx and Unwind,0.0361,178.461,3,0.239
3849,0.494,0.506,298880,0.275,083PU4XnYAOMAGVruma3vb,0.00377,7,0.101,-8.464,0,Spotify,calm,Relx and Unwind,0.0292,153.769,3,0.0639
3850,0.922,0.675,183457,0.0841,0swFW9sHhCVS892gh8ec2L,9.40E-06,3,0.11,-17.387,1,Spotify,calm,Relx and Unwind,0.0363,114.064,3,0.212
3851,0.908,0.359,152333,0.286,1TVd8FHpeg1Afa92kaO0kR,0.0036,9,0.109,-10.172,0,Spotify,calm,Relx and Unwind,0.0338,152.205,4,0.229
3852,0.917,0.637,181200,0.226,6CnXcjsNmdzh5aUfnxgcQb,0.000383,8,0.105,-16.126,1,Spotify,calm,Relx and Unwind,0.0356,130.048,4,0.287
3853,0.941,0.617,233239,0.107,3keIh8QdhxlHQ0hsyDHrzA,0.697,11,0.103,-18.342,1,Spotify,calm,Relx and Unwind,0.0685,141.97,4,0.166
3854,0.834,0.488,209027,0.31,7kqnoZSZUifYDyR5jzJN6v,0,0,0.166,-10.673,1,Spotify,calm,Relx and Unwind,0.0308,138.893,4,0.338
3855,0.845,0.471,307173,0.273,2Sqv9Ne6ibOZsKxY7o0t6t,0,1,0.12,-10.072,1,Spotify,calm,Relx and Unwind,0.0324,138.683,4,0.188
3856,0.863,0.38,234618,0.275,6Qk4zqHRjy4huavhMyQ5co,1.08E-05,2,0.107,-12.405,1,Spotify,calm,Relx and Unwind,0.0373,115.343,5,0.156
3857,0.747,0.732,299440,0.408,04XeEuHyG4Z3NKY1zgAYEO,0.000229,11,0.069,-8.475,1,Spotify,calm,Relx and Unwind,0.036,87.016,4,0.663
3858,0.365,0.684,258651,0.543,3nnXAqJVpdiwYKAXFBpnlG,2.07E-06,3,0.113,-5.579,0,Spotify,calm,Relx and Unwind,0.0281,140.996,4,0.361
3859,0.956,0.552,242000,0.126,1vNfYCzcCJz0FY7MVVA9lM,0.0153,11,0.109,-18.014,1,Spotify,calm,Relx and Unwind,0.0306,92.441,4,0.439
3860,0.775,0.662,199360,0.384,23Zlb66N7xcIWbpt2C1bsi,0.0565,6,0.117,-12.634,1,Spotify,calm,Relx and Unwind,0.0281,128.992,4,0.261
3861,0.866,0.58,212147,0.193,1Exrzr80BmEOw2rMcRnjwh,0.00375,9,0.0788,-12.144,1,Spotify,calm,Relx and Unwind,0.0285,141.938,4,0.339
3862,0.69,0.616,231893,0.419,00vPAsfTwvicR45W2PE20o,0.000431,6,0.0953,-11.017,0,Spotify,calm,Relx and Unwind,0.0312,76.048,4,0.322
3863,0.813,0.513,230520,0.662,1NCAKlp1bFHYbSSDQxfbJ1,0.18,11,0.288,-12.787,1,Spotify,calm,Relx and Unwind,0.0435,101.275,4,0.734
3864,0.893,0.545,252640,0.264,1LF3VWJhOqD2VuuruLMSmu,2.63E-05,2,0.693,-10.228,1,Spotify,calm,Relx and Unwind,0.0349,128.96,4,0.159
3865,0.91,0.354,247631,0.262,7LEGwwvRtilCPvNrHxxRGw,0.00315,2,0.121,-11.762,0,Spotify,calm,Relx and Unwind,0.0282,87.72,3,0.177
3866,0.905,0.576,202677,0.302,7tkOm1ZNcIg4lKu0XCQgCq,2.42E-05,7,0.113,-12.437,0,Spotify,calm,Relx and Unwind,0.0424,76.033,4,0.224
3867,0.988,0.542,183768,0.155,3nKCmdfFSB49NPGRsfD4wh,0.0155,2,0.108,-12.924,0,Spotify,calm,Relx and Unwind,0.0298,78.088,4,0.247
3868,0.895,0.51,286400,0.134,7FCYixd46BlSiO2memrsPo,0.00692,0,0.0787,-15.982,1,Spotify,calm,Relx and Unwind,0.0307,110.962,4,0.134
3869,0.759,0.636,300278,0.379,3wQXP3617fqclHgzA7dONN,0.852,11,0.114,-16.21,1,Spotify,calm,Relx and Unwind,0.029,105.016,4,0.341
3870,0.884,0.374,212853,0.276,3Ed55g8hCz1GmqRTelIPIW,0.0123,7,0.122,-14.945,1,Spotify,calm,Relx and Unwind,0.0353,80.169,4,0.412
3871,0.962,0.424,208173,0.437,0jZO7p0nBUi9VHedWUBS9l,0.336,2,0.664,-8.588,1,Spotify,calm,Relx and Unwind,0.0355,174.127,3,0.131
3872,0.86,0.522,296387,0.256,1fYouLdK3PkOMPnx4CPxTY,0.000825,10,0.142,-11.216,1,Spotify,calm,Relx and Unwind,0.0258,76.35,4,0.13
3873,0.857,0.582,273959,0.344,43bkejyRlzXjVGKvXYLHzg,0.0871,4,0.15,-9.148,1,Spotify,calm,Relx and Unwind,0.0278,140.013,4,0.374
3874,0.192,0.586,252302,0.54,7vVtCG0LmChEV6NaIwALOh,0,0,0.127,-5.761,1,Spotify,calm,Relx and Unwind,0.0255,82.156,4,0.162
3875,0.533,0.704,237760,0.71,6jpGOHqUjLhWkrkzvJUdqq,0.0011,8,0.148,-7.387,1,Spotify,calm,Relx and Unwind,0.0284,123.89,4,0.897
3876,0.615,0.556,285480,0.528,1HNywa8Bk0TmzRwQrzhtPo,0.0964,4,0.122,-8.033,1,Spotify,calm,Relx and Unwind,0.0266,159.821,4,0.163
3877,0.937,0.373,242562,0.198,3PXbcti7P1ZekivSWu48A3,9.31E-05,7,0.117,-9.315,1,Spotify,calm,Relx and Unwind,0.0294,88.056,4,0.103
3878,0.85,0.609,200436,0.489,47rNYq9IUveetu35c65xTw,0,9,0.104,-6.001,0,Spotify,calm,Relx and Unwind,0.0424,115.902,4,0.567
3879,0.312,0.388,230507,0.66,6Fha6tXHkL3r9m9nNqQG8p,0.000307,11,0.0943,-7.372,1,Spotify,calm,Relx and Unwind,0.0308,143.554,4,0.401
3880,0.95,0.37,247493,0.174,3pC8tUjIZPORslYYmJbJcz,0.0029,4,0.11,-19.316,0,Spotify,calm,Relx and Unwind,0.0377,92.75,4,0.181
3881,0.77,0.561,252080,0.55,04BGOF5G8ztSjRkhhM0SmE,0.476,8,0.0921,-17.419,1,Spotify,calm,Relx and Unwind,0.037,147.01,4,0.446
3882,0.229,0.58,240600,0.687,5esPpmrM2AsyDVgOKzWQwU,0,6,0.109,-5.4,1,Spotify,calm,Relx and Unwind,0.106,76.014,4,0.187
3883,0.211,0.426,222293,0.662,1vG6jMgSoqT3zG9tuDrL2E,0.00652,11,0.176,-6.158,1,Spotify,calm,Relx and Unwind,0.0319,78.247,4,0.359
3884,0.713,0.553,218760,0.146,6ro2Oa7i6jfMMTETNla1Ha,0,0,0.11,-13.42,1,Spotify,calm,Relx and Unwind,0.043,120.961,4,0.241
3885,0.913,0.68,236787,0.315,359lSGQwvAM3aZA5UNwqiQ,0,11,0.712,-8.425,1,Spotify,calm,Relx and Unwind,0.039,117.619,4,0.361
3886,0.391,0.352,341000,0.414,6qUcJCdjOi2OtSMBSvR3Vb,0.00831,4,0.185,-6.6,0,Spotify,calm,Relx and Unwind,0.0254,60.042,4,0.0688
3887,0.631,0.445,247413,0.304,58h15p2z6LMURhFn3G18a4,0.00519,10,0.118,-12.504,1,Spotify,calm,Relx and Unwind,0.0441,120.631,4,0.24
3888,0.249,0.389,211851,0.431,5MMZJtHOiH1RmQSSe3DJdg,0,7,0.13,-8.061,1,Spotify,calm,Relx and Unwind,0.0344,142.14,4,0.275
3889,0.344,0.517,244960,0.622,0szmjOw9XbtbQYWz0GvXSp,0.0699,6,0.498,-9.135,0,Spotify,calm,Relx and Unwind,0.0337,96.964,4,0.51
3890,0.831,0.282,343249,0.244,1g2eirb8uaYn54iEYZl3CS,0.786,8,0.109,-11.159,1,Spotify,calm,Relx and Unwind,0.0281,154.499,3,0.0705
3891,0.417,0.472,300896,0.57,1WwAqeweh8B5WVO041pRFf,0.00118,11,0.103,-7.569,1,Spotify,calm,Relx and Unwind,0.0357,131.988,4,0.15
3892,0.647,0.521,210507,0.22,7d0XkI4iJ32nxeFAHFXbLQ,0.00814,9,0.179,-10.202,1,Spotify,calm,Relx and Unwind,0.0314,104.03,4,0.135
3893,0.838,0.614,174373,0.106,6itWAD2WxmAVQgWuk85yXx,0.0509,0,0.708,-22.097,1,Spotify,calm,Relx and Unwind,0.0413,75.89,4,0.169
3894,0.858,0.613,229760,0.441,5kCAUVS30fqaQXcI1j4nIe,0.0788,5,0.108,-12.808,1,Spotify,calm,Relx and Unwind,0.0366,105.83,4,0.533
3895,0.912,0.396,235587,0.198,5ZUObJNpVt2l9GogUSfALc,0,2,0.0972,-9.096,1,Spotify,calm,Relx and Unwind,0.031,138.624,3,0.19
3896,0.31,0.493,252293,0.533,7CeJuYHjC7wmtwMWBDKcvV,3.32E-05,0,0.159,-7.406,0,Spotify,calm,Relx and Unwind,0.0408,169.834,4,0.329
3897,0.102,0.537,224813,0.485,1OwHOfTeJkdRhdqq93y2XV,3.83E-06,2,0.319,-8.131,1,Spotify,calm,Relx and Unwind,0.0332,152.012,4,0.293
3898,0.273,0.691,223883,0.707,0IcYIjsfFEOIY1GI4t7dLu,8.67E-06,7,0.118,-6.771,1,Spotify,calm,Relx and Unwind,0.0373,110.026,4,0.479
3899,0.88,0.54,325281,0.222,1IkjoLXB9LEf3w32Wk07X3,0.000587,8,0.346,-12.846,0,Spotify,calm,Relx and Unwind,0.0321,128.871,5,0.28
3900,0.201,0.49,225867,0.576,4oe1xMMvznxdsrSKx2jL6w,1.44E-06,9,0.0909,-5.648,1,Spotify,calm,Relx and Unwind,0.029,114.963,4,0.449
3901,0.3,0.545,249173,0.485,0QB71BDzh36guAExsTIgNO,0.00137,8,0.119,-9.941,1,Spotify,calm,Relx and Unwind,0.151,80.401,4,0.341
3902,0.689,0.658,238560,0.179,0NeJjNlprGfZpeX2LQuN6c,0,8,0.17,-10.866,1,Spotify,calm,Relx and Unwind,0.0448,128.128,4,0.191
3903,0.585,0.585,300499,0.348,4gFakkHz0RjUrbf9Ufilb7,7.47E-05,11,0.101,-10.268,1,Spotify,calm,Relx and Unwind,0.0361,109.97,4,0.101
3904,0.641,0.581,211107,0.451,64PvmmEK0qTUaVUVvrYR7W,0.00141,0,0.266,-14.681,1,Spotify,calm,Relx and Unwind,0.0498,86.785,4,0.35
3905,0.726,0.713,266907,0.306,0ZNYGrmcehorhh9JOeg5Iv,0.168,6,0.0924,-12.111,1,Spotify,calm,Relx and Unwind,0.0388,129.983,4,0.314
3906,0.0173,0.316,301613,0.803,2PfnAaQIMwHPvmda8MG5jm,0.166,8,0.36,-7.143,0,Spotify,calm,Relx and Unwind,0.0543,117.195,4,0.308
3907,0.286,0.614,264151,0.549,2RmH5VLkfdILc6wTK1LWkH,2.64E-06,5,0.142,-6.986,1,Spotify,calm,Relx and Unwind,0.0516,77.926,4,0.258
3908,0.475,0.305,281213,0.462,7gYwIAHB6VxzLJFSZMMv8i,0.122,0,0.0916,-9.57,1,Spotify,calm,Relx and Unwind,0.0338,113.468,4,0.181
3909,0.735,0.629,265013,0.383,0PZLSFZUf910nZ9qFtQqAf,0.0259,8,0.0928,-13.195,1,Spotify,calm,Relx and Unwind,0.044,154.001,4,0.421
3910,0.856,0.54,245653,0.341,06WxkgbX4KNPEbUvVbZu9S,0.052,2,0.129,-14.208,1,Spotify,calm,Relx and Unwind,0.0386,156.7,4,0.351
3911,0.877,0.554,275564,0.282,2okaCGJegLC7oK8z7OXutm,0,9,0.112,-8.419,0,Spotify,calm,Relx and Unwind,0.0355,120.048,4,0.323
3912,0.953,0.599,228646,0.198,371akJ9fYgSkrAFMyWoTdL,0.000127,1,0.0994,-8.557,1,Spotify,calm,Relx and Unwind,0.0581,141.987,4,0.214
3913,0.629,0.531,354842,0.476,4MKTyMpljQlY0KQWLR8194,0.00257,5,0.0801,-11.328,1,Spotify,calm,Relx and Unwind,0.0345,130.232,4,0.239
3914,0.898,0.412,217557,0.276,2BzYOfztRMaIVKTfYOGQgR,0.000372,7,0.0955,-11.711,1,Spotify,calm,Relx and Unwind,0.0296,90.781,4,0.214
3915,0.594,0.56,265098,0.653,2iddHfAqBKMJkXerLA9F9I,0.297,2,0.0977,-9.105,1,Spotify,calm,Relx and Unwind,0.035,77.017,4,0.179
3916,0.0137,0.481,267947,0.703,5DVKKqwLGjvK9ojz3zLjB7,0,1,0.0879,-8.344,0,Spotify,calm,Relx and Unwind,0.0466,149.951,4,0.225
3917,0.407,0.518,216133,0.673,4HLnKxeTmOuyD81L4lX3t7,8.45E-05,7,0.127,-10.083,1,Spotify,calm,Relx and Unwind,0.04,83.016,4,0.171
3918,0.16,0.381,237800,0.502,1djzKW3eYLyzjjHXazEWWh,6.98E-05,1,0.0842,-5.505,0,Spotify,calm,Relx and Unwind,0.0368,144.3,4,0.147
3919,0.122,0.436,231200,0.388,736Jy0aC33icgo4VWXgnU6,2.79E-06,7,0.198,-9.765,1,Spotify,calm,Relx and Unwind,0.0303,128.97,3,0.217
3920,0.685,0.67,256415,0.294,6PRotAx0lUWP0bHBr6jm42,0,7,0.147,-8.114,1,Spotify,calm,Relx and Unwind,0.0341,119.856,4,0.515
3921,0.662,0.476,208853,0.592,2UcrOnNw5WJr6Xu2q8QAPI,0.000123,7,0.183,-8.852,1,Spotify,calm,Relx and Unwind,0.032,96.047,4,0.371
3922,0.923,0.458,286747,0.347,6MGjkhfrqfWmZBETFg5VpP,0.00983,6,0.105,-14.41,1,Spotify,calm,Relx and Unwind,0.0306,129.156,4,0.37
3923,0.653,0.528,256463,0.258,16IXvk7noDMknHNqmSYvwC,0.000106,7,0.0882,-10.238,0,Spotify,calm,Relx and Unwind,0.0394,121.328,3,0.121
3924,0.309,0.555,246453,0.418,567EmmCbOtpEuaVC2zznU6,0.00119,0,0.237,-12.7,1,Spotify,calm,Relx and Unwind,0.0455,159.764,4,0.328
3925,0.569,0.505,247793,0.409,5gqcOwKXxGTth8CUfN8woT,0.00228,4,0.153,-10.588,0,Spotify,calm,Relx and Unwind,0.0304,116.05,4,0.228
3926,0.888,0.562,213667,0.282,0NJ1LV5VblYyJsJt3EbAx7,0.00297,10,0.0812,-11.956,1,Spotify,calm,Relx and Unwind,0.0302,127.964,4,0.172
3927,0.892,0.778,207936,0.145,6E7MY8plyVrd0RWUDl63Kn,4.40E-06,10,0.126,-11.95,0,Spotify,calm,Relx and Unwind,0.0503,109.071,4,0.24
3928,0.505,0.48,294000,0.418,5fQa04cwDF11Giq5N2tGdU,0.00416,11,0.11,-9.622,0,Spotify,calm,Relx and Unwind,0.0312,132.404,4,0.319
3929,0.348,0.296,282659,0.249,30pZDEwDIFm9atVZo8Jlag,7.41E-05,2,0.152,-12.876,1,Spotify,calm,Relx and Unwind,0.0283,141.198,4,0.303
3930,0.774,0.596,201933,0.429,2FL7TC4SZlGZ5GHcFcnHJV,0.0107,3,0.0962,-10.16,1,Spotify,calm,Relx and Unwind,0.0377,148.088,4,0.229
3931,0.644,0.573,216753,0.553,0oiiHes8LMjKbofgD1aDcA,0.896,7,0.0878,-11.031,1,Spotify,calm,Relx and Unwind,0.0371,122.313,4,0.567
3932,0.878,0.438,197907,0.273,2mOxQ582K8WAP3FjTUhYVC,3.70E-05,7,0.122,-9.924,1,Spotify,calm,Relx and Unwind,0.0288,168.239,4,0.34
3933,0.847,0.382,233347,0.329,1o6O7ZPptHa5Rv2VEtfAM2,4.19E-05,9,0.105,-12.021,0,Spotify,calm,Relx and Unwind,0.0344,147.381,4,0.224
3934,0.848,0.588,228500,0.2,1eDkdK7CVn0NRAvKM6xBiY,0.00492,11,0.111,-14.244,1,Spotify,calm,Relx and Unwind,0.032,51.945,4,0.152
3935,0.505,0.582,229980,0.549,4HyKk1YUaT3ORUFinxPeGj,0.00096,11,0.111,-7.416,1,Spotify,calm,Relx and Unwind,0.0242,142.033,4,0.406
3936,0.774,0.412,284376,0.207,4lRkGLyn34DslvBDT0vSnA,0,4,0.102,-8.589,1,Spotify,calm,Relx and Unwind,0.0807,82.45,5,0.203
3937,0.956,0.6,244664,0.163,4Yj0zFarMIlpNj8eyQPq53,0.0239,0,0.108,-13.333,1,Spotify,calm,Relx and Unwind,0.0314,80.052,4,0.076
3938,0.963,0.32,326160,0.0948,51iBStlAJlUriO53s93F6l,0.000303,2,0.0907,-14.814,0,Spotify,calm,Relx and Unwind,0.0395,121.581,4,0.219
3939,0.627,0.492,206000,0.336,09Mim2krjdHAgsW8N0Tg9c,0.0015,11,0.103,-13.054,1,Spotify,calm,Relx and Unwind,0.0266,139.991,4,0.455
3940,0.391,0.53,206446,0.633,5xxHfQuaXGEBHtsGbSXwI7,0.0152,10,0.142,-7.078,1,Spotify,calm,Relx and Unwind,0.0283,140.186,4,0.605
3941,0.658,0.653,201000,0.378,0mel2N9Ws9r4yLQn5QE21Y,0,5,0.177,-8.273,1,11131059013,calm,Calm Music 2020,0.0533,91.835,4,0.54
3942,0.695,0.358,211467,0.557,5uCax9HTNlzGybIStD3vDh,0,10,0.0902,-7.398,1,11131059013,calm,Calm Music 2020,0.059,85.043,4,0.494
3943,0.365,0.479,252733,0.545,6GmUVqe73u5YRfUUynZK6I,0,7,0.0963,-7.346,1,11131059013,calm,Calm Music 2020,0.0688,74.897,4,0.244
3944,0.607,0.614,258987,0.379,1HNkqx9Ahdgi1Ixy2xkKkL,0.000464,4,0.0986,-10.48,1,11131059013,calm,Calm Music 2020,0.0476,107.989,4,0.201
3945,0.0572,0.604,221441,0.649,7GDOZ3UrVXDnpqV6Jxjb8h,0.01,2,0.183,-7.853,0,11131059013,calm,Calm Music 2020,0.0343,143.94,4,0.259
3946,0.554,0.453,239317,0.496,0fioLzGM8ngbD1w6fMmm45,2.65E-05,5,0.0772,-5.785,1,11131059013,calm,Calm Music 2020,0.0453,80.994,4,0.501
3947,0.473,0.553,187027,0.507,6OcXjaSKDRYpffXDdNcAWD,0,11,0.108,-6.24,1,11131059013,calm,Calm Music 2020,0.0304,83.093,4,0.57
3948,0.972,0.367,149773,0.121,23UCOmWmenFhxFQG71tTKL,0.0322,6,0.0871,-13.778,1,11131059013,calm,Calm Music 2020,0.0335,132.244,4,0.0926
3949,0.235,0.478,152143,0.367,6Poau76cjrFgdcqPKirjTq,6.31E-06,10,0.068,-12.219,1,11131059013,calm,Calm Music 2020,0.0807,139.834,4,0.314
3950,0.983,0.642,138223,0.455,325e3Lkx4AodxGNsqHiaG4,0.00561,1,0.105,-7.558,0,11131059013,calm,Calm Music 2020,0.0333,91.718,4,0.725
3951,0.91,0.325,212040,0.18,7rPLZ8Krm6CZIbraFUlnWZ,0.000633,10,0.113,-10.647,1,11131059013,calm,Calm Music 2020,0.0311,72.416,1,0.0997
3952,0.922,0.422,269560,0.264,3U4isOIWM3VvDubwSI3y7a,0,8,0.132,-7.064,1,11131059013,calm,Calm Music 2020,0.0322,119.93,4,0.331
3953,0.545,0.679,239317,0.487,2hYlWnPvVZtQZGWfb35HPQ,3.36E-05,5,0.0772,-5.811,1,11131059013,calm,Calm Music 2020,0.0352,81.994,4,0.506
3954,0.438,0.691,239045,0.692,3bIeYWlQNdqGB0q1fxE36U,0.0772,11,0.0731,-7.339,1,11131059013,calm,Calm Music 2020,0.0369,124.997,4,0.387
3955,0.536,0.522,207520,0.385,2RttW7RAu5nOAfq6YFvApB,0,0,0.135,-7.355,1,11131059013,calm,Calm Music 2020,0.0288,89.792,4,0.236
3956,0.687,0.492,251034,0.275,7vRriwrloYVaoAe3a9wJHe,0,6,0.101,-13.4,0,11131059013,calm,Calm Music 2020,0.3,92.6,4,0.18
3957,0.851,0.608,260004,0.174,02WacdrRpm4zlP8H7X6bnQ,1.92E-05,1,0.0855,-8.796,1,11131059013,calm,Calm Music 2020,0.0332,112.175,4,0.193
3958,0.873,0.435,287693,0.155,4L2K7JKseFCBoHMZEAszW0,0,1,0.107,-8.948,1,11131059013,calm,Calm Music 2020,0.046,128.532,3,0.0935
3959,0.746,0.5,185200,0.292,6soW9pvcXoYrnyVmTC9ErH,0,0,0.188,-8.554,1,11131059013,calm,Calm Music 2020,0.0323,145.879,4,0.37
3960,0.00666,0.696,215387,0.65,4NFD9ea0uH0MtoC30yNYE1,0.153,4,0.14,-5.712,0,11131059013,calm,Calm Music 2020,0.0326,91.997,4,0.587
3961,0.163,0.599,263400,0.448,0tgVpDi06FyKpA1z0VMD4v,0,8,0.106,-6.312,1,11131059013,calm,Calm Music 2020,0.0232,95.05,3,0.168
3962,0.55,0.414,172724,0.419,2whoe0pPKh4JRn6eWSIqTV,0.000195,0,0.11,-6.431,1,11131059013,calm,Calm Music 2020,0.0388,84.082,4,0.18
3963,0.146,0.741,177227,0.598,5BfvUt5ztFuAyhWjgWzjr1,0.116,5,0.321,-7.496,0,11131059013,calm,Calm Music 2020,0.0271,91.99,4,0.629
3964,0.956,0.565,236293,0.176,61iyAeMVUNu7vIVqedsBFB,5.47E-06,0,0.108,-9.254,0,11131059013,calm,Calm Music 2020,0.0419,97.931,3,0.301
